,community_area,fbi_code,date,description,latitude,longitude,primary_type,year
4226,58,15,2010-10-25T15:50:00.000,UNLAWFUL POSS OF HANDGUN,41.82150552,-87.694616927,WEAPONS VIOLATION,2010
4227,41,06,2010-10-25T12:33:00.000,RETAIL THEFT,41.802468489,-87.588447787,THEFT,2010
4228,6,06,2010-10-25T15:00:00.000,OVER $500,41.951661711,-87.652035473,THEFT,2010
4229,41,06,2010-10-25T12:10:00.000,OVER $500,41.799845512,-87.603929335,THEFT,2010
4230,66,06,2010-10-23T12:00:00.000,OVER $500,41.779847946,-87.706194569,THEFT,2010
4231,77,11,2010-10-20T16:00:00.000,CREDIT CARD FRAUD,41.993850053,-87.670140686,DECEPTIVE PRACTICE,2010
4232,58,06,2010-10-23T14:00:00.000,OVER $500,41.813122344,-87.704171679,THEFT,2010
4233,23,07,2010-10-25T10:15:00.000,"TRUCK, BUS, MOTOR HOME",41.910378348,-87.734893299,MOTOR VEHICLE THEFT,2010
4234,40,11,2010-10-25T17:05:00.000,THEFT OF LABOR/SERVICES,41.802064797,-87.618640688,DECEPTIVE PRACTICE,2010
4235,35,14,2010-10-23T20:00:00.000,TO VEHICLE,41.845267108,-87.626953617,CRIMINAL DAMAGE,2010
4236,32,26,2010-10-25T18:50:00.000,TO LAND,41.885481891,-87.627935689,CRIMINAL TRESPASS,2010
4237,6,06,2010-10-25T15:30:00.000,FROM BUILDING,41.94231069,-87.657821273,THEFT,2010
4238,22,06,2010-10-25T16:30:00.000,$500 AND UNDER,41.930623715,-87.685554777,THEFT,2010
4239,43,08B,2010-10-25T18:22:00.000,DOMESTIC BATTERY SIMPLE,41.752696688,-87.584435185,BATTERY,2010
4240,6,26,2010-10-25T15:33:00.000,HARASSMENT BY TELEPHONE,41.942747672,-87.668748142,OTHER OFFENSE,2010
4241,8,06,2010-10-25T17:00:00.000,RETAIL THEFT,41.897895128,-87.624096605,THEFT,2010
4242,40,06,2010-10-25T13:00:00.000,OVER $500,41.80215809,-87.612052585,THEFT,2010
4243,69,08B,2010-10-25T18:18:00.000,SIMPLE,41.766909392,-87.62333445,BATTERY,2010
4244,34,03,2010-10-25T15:30:00.000,STRONGARM - NO WEAPON,41.830954079,-87.630703226,ROBBERY,2010
4245,8,06,2010-10-25T17:25:00.000,RETAIL THEFT,41.897895128,-87.624096605,THEFT,2010
4246,33,06,2010-10-24T20:00:00.000,FROM BUILDING,41.856294972,-87.62229526,THEFT,2010
4247,38,06,2010-10-25T17:27:00.000,$500 AND UNDER,41.815943219,-87.621391797,THEFT,2010
4248,69,08B,2010-10-25T17:30:00.000,DOMESTIC BATTERY SIMPLE,41.776018543,-87.615520426,BATTERY,2010
4249,8,08B,2010-10-24T02:30:00.000,SIMPLE,41.896588192,-87.634729801,BATTERY,2010
4250,61,03,2010-10-25T16:35:00.000,ARMED: HANDGUN,41.800863975,-87.655043562,ROBBERY,2010
4251,37,08A,2010-10-25T16:15:00.000,SIMPLE,41.797493905,-87.63307489,ASSAULT,2010
4252,19,08B,2010-10-25T16:00:00.000,DOMESTIC BATTERY SIMPLE,41.922379524,-87.779316361,BATTERY,2010
4253,61,03,2010-10-25T16:00:00.000,ARMED: HANDGUN,41.795358166,-87.660980217,ROBBERY,2010
4254,58,05,2010-10-25T08:30:00.000,FORCIBLE ENTRY,41.824388213,-87.705286811,BURGLARY,2010
4255,25,08A,2010-10-25T18:00:00.000,SIMPLE,41.886288459,-87.769969735,ASSAULT,2010
4256,19,14,2010-10-25T17:00:00.000,TO VEHICLE,41.917855466,-87.779561251,CRIMINAL DAMAGE,2010
4257,42,08B,2010-10-25T18:40:00.000,DOMESTIC BATTERY SIMPLE,41.775761783,-87.608282688,BATTERY,2010
4258,43,05,2010-10-25T18:45:00.000,UNLAWFUL ENTRY,41.761393963,-87.590869306,BURGLARY,2010
4259,67,06,2010-09-15T00:00:00.000,AGG: FINANCIAL ID THEFT,41.775268726,-87.672591663,THEFT,2010
4260,67,07,2010-10-21T18:00:00.000,AUTOMOBILE,41.763208747,-87.655836162,MOTOR VEHICLE THEFT,2010
4261,8,04B,2010-10-25T18:34:00.000,AGGRAVATED: HANDGUN,41.905526506,-87.63931246,BATTERY,2010
4262,70,04B,2010-10-25T17:14:00.000,AGGRAVATED: HANDGUN,41.744630589,-87.683528869,BATTERY,2010
4263,8,06,2010-10-25T09:00:00.000,OVER $500,41.891788219,-87.635582769,THEFT,2010
4264,34,04A,2010-10-25T15:00:00.000,AGGRAVATED: OTHER DANG WEAPON,41.845468404,-87.634287945,ASSAULT,2010
4265,19,26,2010-10-25T18:56:00.000,TO LAND,41.935104668,-87.752689302,CRIMINAL TRESPASS,2010
4266,19,03,2010-10-25T18:55:00.000,ARMED: HANDGUN,41.928812004,-87.744040557,ROBBERY,2010
4267,21,14,2010-10-25T19:30:00.000,TO VEHICLE,41.932651079,-87.72456022,CRIMINAL DAMAGE,2010
4268,66,04B,2010-10-25T19:15:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,41.77640708,-87.690885165,BATTERY,2010
4269,23,26,2010-06-15T09:00:00.000,TELEPHONE THREAT,41.901663577,-87.718958959,OTHER OFFENSE,2010
4270,24,05,2010-10-25T06:00:00.000,FORCIBLE ENTRY,41.890693218,-87.684728022,BURGLARY,2010
4271,66,07,2010-10-25T15:45:00.000,AUTOMOBILE,41.760597513,-87.68314056,MOTOR VEHICLE THEFT,2010
4272,25,18,2010-10-25T19:50:00.000,POSS: CANNABIS 30GMS OR LESS,41.904107218,-87.751879223,NARCOTICS,2010
4273,4,14,2010-10-25T17:55:00.000,TO PROPERTY,41.980569228,-87.680381594,CRIMINAL DAMAGE,2010
4274,68,05,2010-10-25T10:30:00.000,FORCIBLE ENTRY,41.768255659,-87.642040343,BURGLARY,2010
4275,24,05,2010-10-20T21:00:00.000,UNLAWFUL ENTRY,41.905666191,-87.672288445,BURGLARY,2010
4276,26,06,2010-10-25T14:00:00.000,OVER $500,41.886899743,-87.734054792,THEFT,2010
4277,23,14,2010-10-17T11:00:00.000,TO VEHICLE,41.911842446,-87.714452661,CRIMINAL DAMAGE,2010
4278,7,06,2010-10-25T15:30:00.000,$500 AND UNDER,41.925091608,-87.672595059,THEFT,2010
4279,19,07,2010-10-24T20:00:00.000,AUTOMOBILE,41.926927484,-87.752267362,MOTOR VEHICLE THEFT,2010
4280,55,14,2010-10-24T20:00:00.000,TO PROPERTY,41.656856935,-87.539884926,CRIMINAL DAMAGE,2010
4281,71,08B,2010-10-25T13:50:00.000,DOMESTIC BATTERY SIMPLE,41.75540745,-87.649017072,BATTERY,2010
4282,69,14,2010-10-25T08:00:00.000,TO PROPERTY,41.763840443,-87.61745225,CRIMINAL DAMAGE,2010
4283,29,26,2010-10-25T16:39:00.000,FORFEIT PROPERTY,41.861974172,-87.710418378,NARCOTICS,2010
4284,29,26,2010-10-25T18:50:00.000,FALSE/STOLEN/ALTERED TRP,41.863797669,-87.717787055,OTHER OFFENSE,2010
4285,29,08A,2010-10-25T19:40:00.000,SIMPLE,41.865615666,-87.706862288,ASSAULT,2010
4286,49,08B,2010-10-25T14:50:00.000,SIMPLE,41.728112082,-87.62761572,BATTERY,2010
4287,23,05,2010-10-25T14:20:00.000,FORCIBLE ENTRY,41.912831712,-87.704596866,BURGLARY,2010
4288,44,05,2010-10-25T16:00:00.000,FORCIBLE ENTRY,41.74719631,-87.602638387,BURGLARY,2010
4289,22,08B,2010-10-25T18:06:00.000,DOMESTIC BATTERY SIMPLE,41.913988328,-87.688011943,BATTERY,2010
4290,71,05,2010-10-25T14:00:00.000,FORCIBLE ENTRY,41.753811133,-87.640461873,BURGLARY,2010
4291,30,08B,2010-10-25T18:41:00.000,DOMESTIC BATTERY SIMPLE,41.84471212,-87.693820974,BATTERY,2010
4292,29,05,2010-10-07T00:00:00.000,FORCIBLE ENTRY,41.863414742,-87.722651317,BURGLARY,2010
4293,29,05,2010-10-15T00:01:00.000,FORCIBLE ENTRY,41.853450045,-87.728299687,BURGLARY,2010
4294,29,05,2010-10-25T08:00:00.000,FORCIBLE ENTRY,41.853804898,-87.715060195,BURGLARY,2010
4295,30,09,2010-10-23T14:21:00.000,BY FIRE,41.846937401,-87.728724405,ARSON,2010
4296,29,03,2010-10-25T19:50:00.000,STRONGARM - NO WEAPON,41.866252612,-87.719107203,ROBBERY,2010
4297,66,08B,2010-10-24T20:30:00.000,DOMESTIC BATTERY SIMPLE,41.776570425,-87.689670029,BATTERY,2010
4298,65,06,2010-10-25T18:00:00.000,RETAIL THEFT,41.754592961,-87.741528537,THEFT,2010
4299,8,06,2010-10-20T22:00:00.000,POCKET-PICKING,41.890034161,-87.630103892,THEFT,2010
4300,24,06,2010-10-23T16:00:00.000,OVER $500,41.908854312,-87.664588462,THEFT,2010
4301,5,05,2010-10-25T10:15:00.000,UNLAWFUL ENTRY,41.934497937,-87.67819088,BURGLARY,2010
4302,44,08B,2010-10-25T19:00:00.000,SIMPLE,41.75091483,-87.597905386,BATTERY,2010
4303,38,07,2010-10-18T14:00:00.000,AUTOMOBILE,41.81241074,-87.621295192,MOTOR VEHICLE THEFT,2010
4304,46,14,2010-10-25T19:00:00.000,TO VEHICLE,41.751507393,-87.583858986,CRIMINAL DAMAGE,2010
4305,55,06,2010-10-25T18:54:00.000,$500 AND UNDER,41.654796475,-87.549563321,THEFT,2010
4306,60,15,2010-10-25T19:05:00.000,UNLAWFUL POSS AMMUNITION,41.84097894,-87.649353839,WEAPONS VIOLATION,2010
4307,21,08B,2010-10-25T20:00:00.000,DOMESTIC BATTERY SIMPLE,41.932718082,-87.693971637,BATTERY,2010
4308,24,17,2010-01-01T00:01:00.000,CRIMINAL SEXUAL ABUSE,41.897916335,-87.665624544,SEX OFFENSE,2010
4309,19,26,2010-10-24T20:55:00.000,TELEPHONE THREAT,41.933637049,-87.768755744,OTHER OFFENSE,2010
4310,14,06,2010-10-22T09:00:00.000,OVER $500,41.970220938,-87.713567965,THEFT,2010
4311,40,18,2010-10-25T19:50:00.000,POSS: CANNABIS 30GMS OR LESS,41.791023211,-87.62507059,NARCOTICS,2010
4312,58,05,2010-10-25T00:00:00.000,FORCIBLE ENTRY,41.828344848,-87.690788084,BURGLARY,2010
4313,68,06,2010-10-25T16:59:00.000,FROM BUILDING,41.789748571,-87.647471206,THEFT,2010
4314,75,08B,2010-10-25T19:45:00.000,SIMPLE,41.686500543,-87.668217814,BATTERY,2010
4315,17,14,2010-10-24T19:00:00.000,TO VEHICLE,41.943958597,-87.810594109,CRIMINAL DAMAGE,2010
4316,43,26,2010-10-25T17:30:00.000,TELEPHONE THREAT,41.763290831,-87.590107024,OTHER OFFENSE,2010
4317,7,06,2010-10-25T13:00:00.000,OVER $500,41.924455393,-87.654790678,THEFT,2010
4318,2,06,2010-10-25T17:00:00.000,FROM BUILDING,42.007722204,-87.691429257,THEFT,2010
4319,55,06,2010-10-24T22:00:00.000,$500 AND UNDER,41.656541961,-87.554420073,THEFT,2010
4320,52,05,2010-10-23T10:00:00.000,UNLAWFUL ENTRY,41.715336513,-87.532862587,BURGLARY,2010
4321,6,03,2010-10-25T18:59:00.000,ARMED: HANDGUN,41.953405045,-87.669023448,ROBBERY,2010
4322,8,06,2010-10-25T17:15:00.000,RETAIL THEFT,41.891791478,-87.620917415,THEFT,2010
4323,42,08B,2010-10-16T14:15:00.000,DOMESTIC BATTERY SIMPLE,41.783339161,-87.596270013,BATTERY,2010
4324,56,11,2010-10-23T00:01:00.000,CREDIT CARD FRAUD,41.797818976,-87.755111125,DECEPTIVE PRACTICE,2010
4325,16,08A,2010-10-18T19:00:00.000,SIMPLE,41.956641949,-87.706875994,ASSAULT,2010
4326,69,07,2010-10-22T23:00:00.000,AUTOMOBILE,41.757688319,-87.621522915,MOTOR VEHICLE THEFT,2010
4327,68,06,2010-10-25T18:00:00.000,OVER $500,41.779109284,-87.644772518,THEFT,2010
4328,18,26,2010-10-25T20:15:00.000,TELEPHONE THREAT,41.930862034,-87.797257863,OTHER OFFENSE,2010
4329,25,14,2010-10-25T20:30:00.000,TO PROPERTY,41.918724011,-87.80608596,CRIMINAL DAMAGE,2010
4330,49,06,2010-10-22T18:30:00.000,OVER $500,41.692569761,-87.624397882,THEFT,2010
4331,71,24,2010-10-25T18:25:00.000,RECKLESS CONDUCT,41.744013651,-87.664491589,PUBLIC PEACE VIOLATION,2010
4332,53,05,2010-10-25T14:50:00.000,FORCIBLE ENTRY,41.673578926,-87.633347165,BURGLARY,2010
4333,8,06,2010-10-25T21:18:00.000,FROM BUILDING,41.896585984,-87.634817978,THEFT,2010
4334,49,14,2010-10-25T17:00:00.000,TO VEHICLE,41.721789374,-87.620091388,CRIMINAL DAMAGE,2010
4335,73,11,2010-10-25T18:07:00.000,THEFT OF LOST/MISLAID PROP,41.731509753,-87.662939718,DECEPTIVE PRACTICE,2010
4336,58,20,2010-10-09T23:30:00.000,CHILD ABUSE,41.816621156,-87.695685294,OFFENSE INVOLVING CHILDREN,2010
4337,23,18,2010-10-25T19:35:00.000,POSS: HEROIN(WHITE),41.89769975,-87.724929015,NARCOTICS,2010
4338,3,06,2010-10-25T11:11:00.000,$500 AND UNDER,41.956272914,-87.64574741,THEFT,2010
4339,17,06,2010-10-25T00:00:00.000,$500 AND UNDER,41.951376289,-87.799868882,THEFT,2010
4340,53,08B,2010-10-24T01:10:00.000,DOMESTIC BATTERY SIMPLE,41.66819542,-87.622315629,BATTERY,2010
4341,75,26,2010-10-25T12:00:00.000,TELEPHONE THREAT,41.687730713,-87.663614088,OTHER OFFENSE,2010
4342,46,14,2010-10-25T19:00:00.000,TO VEHICLE,41.751507393,-87.583858986,CRIMINAL DAMAGE,2010
4343,61,08B,2010-10-24T22:25:00.000,DOMESTIC BATTERY SIMPLE,41.807905742,-87.671023964,BATTERY,2010
4344,39,26,2010-10-25T20:05:00.000,TO LAND,41.803261053,-87.603758561,CRIMINAL TRESPASS,2010
4345,77,06,2010-10-20T12:00:00.000,POCKET-PICKING,41.983649153,-87.658712242,THEFT,2010
4346,29,26,2010-10-21T00:01:00.000,HARASSMENT BY ELECTRONIC MEANS,41.85591747,-87.73254547,OTHER OFFENSE,2010
4347,13,06,2010-10-23T18:00:00.000,$500 AND UNDER,41.992650213,-87.721413816,THEFT,2010
4348,44,24,2010-10-18T01:15:00.000,PEEPING TOM,41.750140416,-87.637928748,PUBLIC PEACE VIOLATION,2010
4349,63,14,2010-10-25T11:00:00.000,TO PROPERTY,41.79363196,-87.697108697,CRIMINAL DAMAGE,2010
4350,14,18,2010-10-25T21:22:00.000,POSS: CANNABIS 30GMS OR LESS,41.963436982,-87.718108474,NARCOTICS,2010
4351,44,08B,2010-10-25T16:15:00.000,DOMESTIC BATTERY SIMPLE,41.745368292,-87.602589491,BATTERY,2010
4352,25,18,2010-10-25T20:15:00.000,MANU/DELIVER:CRACK,41.881854673,-87.75633709,NARCOTICS,2010
4353,58,08B,2010-10-25T18:30:00.000,DOMESTIC BATTERY SIMPLE,41.822504358,-87.710595632,BATTERY,2010
4354,44,06,2010-10-22T22:00:00.000,OVER $500,41.733800879,-87.620918416,THEFT,2010
4355,60,08A,2010-10-24T18:40:00.000,SIMPLE,41.841203504,-87.64148693,ASSAULT,2010
4356,46,06,2010-10-11T11:30:00.000,OVER $500,41.748779842,-87.581801897,THEFT,2010
4357,24,14,2010-10-25T21:30:00.000,TO VEHICLE,41.890045151,-87.651493331,CRIMINAL DAMAGE,2010
4358,37,05,2010-10-25T19:45:00.000,FORCIBLE ENTRY,41.813919743,-87.634645779,BURGLARY,2010
4359,16,07,2010-10-25T14:30:00.000,AUTOMOBILE,41.946464013,-87.720672053,MOTOR VEHICLE THEFT,2010
4360,13,06,2010-10-25T20:00:00.000,FROM BUILDING,41.993790014,-87.7129016,THEFT,2010
4361,25,08B,2010-10-25T20:50:00.000,SIMPLE,41.901530592,-87.76563349,BATTERY,2010
4362,66,08A,2010-10-25T20:54:00.000,SIMPLE,41.78521545,-87.711180273,ASSAULT,2010
4363,63,06,2010-10-25T17:00:00.000,OVER $500,41.789592556,-87.693683399,THEFT,2010
4364,70,04B,2010-10-13T12:00:00.000,AGGRAVATED: OTHER DANG WEAPON,41.749676605,-87.706609251,BATTERY,2010
4365,49,14,2010-10-25T20:17:00.000,TO PROPERTY,41.685907805,-87.642179389,CRIMINAL DAMAGE,2010
4366,11,26,2010-10-23T09:00:00.000,HARASSMENT BY TELEPHONE,41.974254341,-87.77214454,OTHER OFFENSE,2010
4367,20,03,2010-10-25T19:45:00.000,ATTEMPT: STRONGARM-NO WEAPON,41.91714152,-87.728348795,ROBBERY,2010
4368,38,06,2010-10-21T21:00:00.000,$500 AND UNDER,41.805163581,-87.606473158,THEFT,2010
4369,71,07,2010-10-25T16:45:00.000,AUTOMOBILE,41.744343706,-87.660856799,MOTOR VEHICLE THEFT,2010
4370,77,26,2010-10-25T11:00:00.000,HARASSMENT BY TELEPHONE,41.980071744,-87.668293971,OTHER OFFENSE,2010
4371,26,14,2010-10-25T21:30:00.000,TO PROPERTY,41.870400059,-87.722874886,CRIMINAL DAMAGE,2010
4372,61,05,2010-09-14T18:30:00.000,ATTEMPT FORCIBLE ENTRY,41.804061391,-87.645407687,BURGLARY,2010
4373,29,18,2010-10-25T21:00:00.000,POSS: PCP,41.861609767,-87.723824868,NARCOTICS,2010
4374,42,03,2010-10-23T18:30:00.000,ARMED: HANDGUN,41.782337559,-87.586506596,ROBBERY,2010
4375,32,06,2010-10-23T01:00:00.000,POCKET-PICKING,41.878638996,-87.627691486,THEFT,2010
4376,8,06,2010-10-18T13:00:00.000,$500 AND UNDER,41.909368929,-87.649458193,THEFT,2010
4377,6,11,2010-10-25T11:30:00.000,ILLEGAL USE CASH CARD,41.958379241,-87.670740224,DECEPTIVE PRACTICE,2010
4378,30,06,2010-10-24T01:30:00.000,FROM BUILDING,41.845880198,-87.705080327,THEFT,2010
4379,29,06,2010-10-25T13:30:00.000,OVER $500,41.859805065,-87.69570798,THEFT,2010
4380,25,14,2010-10-25T16:00:00.000,TO PROPERTY,41.911839134,-87.776523492,CRIMINAL DAMAGE,2010
4381,24,14,2010-10-25T08:30:00.000,TO PROPERTY,41.90005699,-87.698058948,CRIMINAL DAMAGE,2010
4382,14,06,2010-09-27T23:30:00.000,OVER $500,41.968238815,-87.728336238,THEFT,2010
4383,44,06,2010-10-25T18:00:00.000,RETAIL THEFT,41.739265865,-87.604893749,THEFT,2010
4384,23,08B,2010-10-25T18:50:00.000,DOMESTIC BATTERY SIMPLE,41.900853499,-87.725563942,BATTERY,2010
4385,69,08B,2010-10-25T14:57:00.000,AGG PO HANDS NO/MIN INJURY,41.758137641,-87.63076506,BATTERY,2010
4386,4,08B,2010-10-25T20:00:00.000,SIMPLE,41.977835369,-87.68026977,BATTERY,2010
4387,71,08B,2010-10-25T19:30:00.000,SIMPLE,41.757438036,-87.664832345,BATTERY,2010
4388,53,26,2010-10-25T20:37:00.000,FALSE/STOLEN/ALTERED TRP,41.68255872,-87.620451579,OTHER OFFENSE,2010
4389,30,18,2010-10-25T20:16:00.000,POSS: COCAINE,41.836512195,-87.719461384,NARCOTICS,2010
4390,69,04B,2010-10-25T20:00:00.000,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,41.755611561,-87.636858156,BATTERY,2010
4391,66,18,2010-10-25T21:06:00.000,POSS: CRACK,41.765903076,-87.693061017,NARCOTICS,2010
4392,30,08A,2010-10-21T15:50:00.000,SIMPLE,41.851396098,-87.699076554,ASSAULT,2010
4393,24,26,2010-10-25T19:00:00.000,HARASSMENT BY ELECTRONIC MEANS,41.896694812,-87.697971059,OTHER OFFENSE,2010
4394,44,04B,2010-10-25T21:08:00.000,AGGRAVATED: HANDGUN,41.751305454,-87.60364723,BATTERY,2010
4395,71,05,2010-10-19T09:00:00.000,FORCIBLE ENTRY,41.756062009,-87.646954048,BURGLARY,2010
4396,71,04A,2010-10-21T20:05:00.000,AGGRAVATED: OTHER DANG WEAPON,41.755554244,-87.653867946,ASSAULT,2010
4397,49,05,2010-10-25T04:30:00.000,FORCIBLE ENTRY,41.703443026,-87.629346685,BURGLARY,2010
4398,25,26,2010-10-25T21:15:00.000,SOLICIT NARCOTICS ON PUBLICWAY,41.880330431,-87.758289677,NARCOTICS,2010
4399,66,06,2010-10-21T00:00:00.000,FINANCIAL ID THEFT:$300 &UNDER,41.76401666,-87.680675839,THEFT,2010
4400,68,06,2010-10-02T08:00:00.000,OVER $500,41.769760284,-87.651811844,THEFT,2010
4401,66,15,2010-10-25T21:04:00.000,UNLAWFUL USE OTHER DANG WEAPON,41.77821715,-87.692150295,WEAPONS VIOLATION,2010
4402,28,06,2010-10-25T14:00:00.000,$500 AND UNDER,41.876628485,-87.650097441,THEFT,2010
4403,71,06,2010-10-16T16:10:00.000,$500 AND UNDER,41.735165928,-87.639944198,THEFT,2010
4404,75,14,2010-10-22T18:00:00.000,TO VEHICLE,41.68615599,-87.654349685,CRIMINAL DAMAGE,2010
4405,29,08B,2010-10-25T21:55:00.000,SIMPLE,41.854956063,-87.711238968,BATTERY,2010
4406,15,18,2010-10-25T22:00:00.000,POSS: CRACK,41.961129506,-87.74756669,NARCOTICS,2010
4407,16,07,2010-10-25T13:00:00.000,AUTOMOBILE,41.943371177,-87.73469882,MOTOR VEHICLE THEFT,2010
4408,30,03,2010-10-25T03:30:00.000,STRONGARM - NO WEAPON,41.849880023,-87.710888082,ROBBERY,2010
4409,67,03,2010-10-25T22:06:00.000,ARMED: HANDGUN,41.769414467,-87.66394187,ROBBERY,2010
4410,30,14,2010-10-25T19:25:00.000,TO PROPERTY,41.844181884,-87.729715569,CRIMINAL DAMAGE,2010
4411,23,20,2010-10-24T06:00:00.000,CHILD ABUSE,41.91277967,-87.710152414,OFFENSE INVOLVING CHILDREN,2010
4412,66,18,2010-10-25T21:40:00.000,POSS: COCAINE,41.764512026,-87.694596027,NARCOTICS,2010
4413,67,26,2010-10-25T19:02:00.000,FOUND SUSPECT NARCOTICS,41.77676446,-87.670226282,NARCOTICS,2010
4414,25,18,2010-10-25T22:36:00.000,POSS: CANNABIS 30GMS OR LESS,41.910829227,-87.7526926,NARCOTICS,2010
4415,71,05,2010-10-25T11:00:00.000,FORCIBLE ENTRY,41.733416241,-87.664213188,BURGLARY,2010
4416,23,08B,2010-10-24T23:05:00.000,DOMESTIC BATTERY SIMPLE,41.903961313,-87.726335284,BATTERY,2010
4417,46,26,2010-10-25T20:00:00.000,ENDANGERING LIFE/HEALTH CHILD,41.740366074,-87.545383508,OFFENSE INVOLVING CHILDREN,2010
4418,16,08B,2010-10-25T15:30:00.000,SIMPLE,41.946367674,-87.727859352,BATTERY,2010
4419,38,15,2010-10-25T20:50:00.000,UNLAWFUL POSS OF HANDGUN,41.809317145,-87.620724225,WEAPONS VIOLATION,2010
4420,7,06,2010-10-25T21:30:00.000,$500 AND UNDER,41.913110875,-87.651104606,THEFT,2010
4421,8,06,2010-10-25T10:05:00.000,RETAIL THEFT,41.890384236,-87.624109917,THEFT,2010
4422,25,06,2010-10-25T21:30:00.000,$500 AND UNDER,41.892215868,-87.751770389,THEFT,2010
4423,8,26,2010-10-25T22:20:00.000,TELEPHONE THREAT,41.902670403,-87.629946882,OTHER OFFENSE,2010
4424,19,14,2010-10-25T04:42:00.000,TO VEHICLE,41.936138381,-87.745509395,CRIMINAL DAMAGE,2010
4425,56,16,2010-10-25T21:10:00.000,SOLICIT FOR PROSTITUTE,41.805790484,-87.743647112,PROSTITUTION,2010
4426,77,14,2010-10-25T18:45:00.000,TO VEHICLE,41.985355847,-87.662894652,CRIMINAL DAMAGE,2010
4427,29,18,2010-10-25T23:00:00.000,POSS: HEROIN(WHITE),41.861909409,-87.711634125,NARCOTICS,2010
4428,44,04B,2010-10-25T20:50:00.000,AGGRAVATED: HANDGUN,41.748504389,-87.634241517,BATTERY,2010
4429,26,18,2010-10-25T23:40:00.000,POSS: CANNABIS 30GMS OR LESS,41.877016428,-87.73118757,NARCOTICS,2010
4430,43,07,2010-10-25T22:10:00.000,"TRUCK, BUS, MOTOR HOME",41.757614433,-87.586115266,MOTOR VEHICLE THEFT,2010
4431,67,06,2010-10-25T17:45:00.000,FROM BUILDING,41.789608574,-87.657186369,THEFT,2010
4432,7,14,2010-10-25T18:30:00.000,TO VEHICLE,41.921595072,-87.666829147,CRIMINAL DAMAGE,2010
4433,24,06,2010-10-25T22:30:00.000,$500 AND UNDER,41.899198828,-87.662488977,THEFT,2010
4434,44,15,2010-10-25T23:19:00.000,UNLAWFUL POSS OF HANDGUN,41.74852721,-87.633031958,WEAPONS VIOLATION,2010
4435,43,18,2010-10-25T23:00:00.000,POSS: CANNABIS 30GMS OR LESS,41.772998982,-87.576478539,NARCOTICS,2010
4436,8,08B,2010-10-24T00:50:00.000,SIMPLE,41.888676095,-87.636913058,BATTERY,2010
4437,8,05,2010-10-25T18:00:00.000,UNLAWFUL ENTRY,41.899174859,-87.640883571,BURGLARY,2010
4438,7,11,2010-10-25T23:15:00.000,THEFT OF LABOR/SERVICES,41.932167184,-87.644738471,DECEPTIVE PRACTICE,2010
4439,28,08B,2010-10-25T06:30:00.000,DOMESTIC BATTERY SIMPLE,41.865193385,-87.65988557,BATTERY,2010
4440,28,08B,2010-10-25T23:10:00.000,DOMESTIC BATTERY SIMPLE,41.860295708,-87.659088972,BATTERY,2010
4441,28,03,2010-10-25T23:05:00.000,STRONGARM - NO WEAPON,41.867989472,-87.666417011,ROBBERY,2010
4442,25,06,2010-10-25T15:00:00.000,$500 AND UNDER,41.87223036,-87.744935073,THEFT,2010
4443,46,18,2010-10-25T23:35:00.000,POSS: CANNABIS 30GMS OR LESS,41.745759689,-87.55035613,NARCOTICS,2010
4444,76,26,2010-10-25T18:00:00.000,TO LAND,41.977730236,-87.846469859,CRIMINAL TRESPASS,2010
4445,10,08B,2010-10-25T16:30:00.000,DOMESTIC BATTERY SIMPLE,41.989179666,-87.790901855,BATTERY,2010
4446,28,08B,2010-10-24T08:20:00.000,DOMESTIC BATTERY SIMPLE,41.874647817,-87.683792416,BATTERY,2010
4447,61,07,2010-10-24T21:00:00.000,AUTOMOBILE,41.813328996,-87.668745122,MOTOR VEHICLE THEFT,2010
4448,2,17,2010-10-25T22:15:00.000,PUBLIC INDECENCY,42.014208819,-87.684968547,SEX OFFENSE,2010
4449,53,08B,2010-10-25T23:35:00.000,SIMPLE,41.675971894,-87.622599751,BATTERY,2010
4450,22,08B,2010-10-25T22:30:00.000,DOMESTIC BATTERY SIMPLE,41.919925885,-87.722968927,BATTERY,2010
4451,24,06,2010-10-24T01:00:00.000,FROM BUILDING,41.903354381,-87.666864606,THEFT,2010
4452,24,08B,2010-10-25T22:56:00.000,SIMPLE,41.903010962,-87.687446586,BATTERY,2010
4453,43,14,2010-10-25T21:55:00.000,TO PROPERTY,41.771017459,-87.575207786,CRIMINAL DAMAGE,2010
4454,69,18,2010-10-25T23:10:00.000,POSS: CANNABIS 30GMS OR LESS,41.766291114,-87.610442062,NARCOTICS,2010
4455,39,08B,2010-10-25T20:00:00.000,DOMESTIC BATTERY SIMPLE,41.81648957,-87.594914218,BATTERY,2010
4456,27,26,2010-10-16T15:00:00.000,TELEPHONE THREAT,41.878334735,-87.697279025,OTHER OFFENSE,2010
4457,38,03,2010-10-09T04:00:00.000,STRONGARM - NO WEAPON,41.816180724,-87.616777947,ROBBERY,2010
4458,28,03,2010-10-26T00:01:00.000,ARMED: HANDGUN,41.874212427,-87.664828543,ROBBERY,2010
4459,27,26,2010-10-26T00:10:00.000,SEX OFFENDER: FAIL TO REGISTER,41.879609649,-87.709575145,OTHER OFFENSE,2010
