,community_area,fbi_code,date,description,latitude,longitude,primary_type,year
3857,,05,2002-01-04T23:01:21.000,ATTEMPT FORCIBLE ENTRY,41.929074214,-87.649751221,BURGLARY,2002
3858,,08B,2002-01-04T13:30:00.000,SIMPLE,41.747393001,-87.585438607,BATTERY,2002
3859,,03,2002-01-05T04:40:00.000,STRONGARM - NO WEAPON,41.889880381,-87.751743829,ROBBERY,2002
3860,,06,2002-01-05T19:00:00.000,$500 AND UNDER,41.879613461,-87.709266655,THEFT,2002
3861,,03,2002-01-06T06:30:00.000,STRONGARM - NO WEAPON,41.779071076,-87.660556431,ROBBERY,2002
3862,,17,2002-01-06T13:30:00.000,CRIMINAL SEXUAL ABUSE,41.99620419,-87.716843857,SEX OFFENSE,2002
3863,,06,2002-01-06T16:00:00.000,$500 AND UNDER,41.910835515,-87.653351515,THEFT,2002
3864,,08B,2002-01-06T01:30:00.000,SIMPLE,41.962086968,-87.666054342,BATTERY,2002
3865,,04B,2002-01-05T19:10:00.000,AGGRAVATED: OTHER DANG WEAPON,41.764803632,-87.673835355,BATTERY,2002
3866,,07,2002-01-06T05:23:09.000,"THEFT/RECOVERY: TRUCK,BUS,MHOME",41.801858769,-87.691580903,MOTOR VEHICLE THEFT,2002
3867,,14,2002-01-05T00:00:00.000,TO VEHICLE,41.910557078,-87.672880906,CRIMINAL DAMAGE,2002
3868,,05,2002-01-05T18:00:00.000,FORCIBLE ENTRY,41.758737609,-87.589191963,BURGLARY,2002
3869,,08B,2002-01-04T18:30:00.000,SIMPLE,41.751803695,-87.560646617,BATTERY,2002
3870,,03,2002-01-04T19:15:00.000,ARMED: HANDGUN,41.934937557,-87.71236241,ROBBERY,2002
3871,,14,2002-01-04T16:00:00.000,TO VEHICLE,42.000894402,-87.666826317,CRIMINAL DAMAGE,2002
3872,,14,2002-01-05T16:30:00.000,TO VEHICLE,41.71780759,-87.57097292,CRIMINAL DAMAGE,2002
3873,,15,2002-01-02T14:26:55.000,UNLAWFUL POSS OF HANDGUN,41.671255458,-87.649005022,WEAPONS VIOLATION,2002
3874,,14,2002-01-05T19:00:00.000,TO PROPERTY,41.899473059,-87.728666198,CRIMINAL DAMAGE,2002
3875,,08A,2002-01-05T20:31:30.000,SIMPLE,41.678741584,-87.617839762,ASSAULT,2002
3876,,14,2002-01-05T02:55:00.000,TO VEHICLE,41.775028451,-87.77695685,CRIMINAL DAMAGE,2002
3877,,06,2002-01-04T22:30:00.000,OVER $500,41.701072516,-87.619653906,THEFT,2002
3878,,06,2002-01-03T16:30:00.000,$500 AND UNDER,41.770089171,-87.645752449,THEFT,2002
3879,,08B,2002-01-06T00:00:00.000,SIMPLE,41.687806239,-87.55941393,BATTERY,2002
3880,,08B,2002-01-06T13:50:00.000,SIMPLE,41.782634781,-87.701437594,BATTERY,2002
3881,,07,2002-01-05T15:00:00.000,AUTOMOBILE,41.796849386,-87.583987379,MOTOR VEHICLE THEFT,2002
3882,,06,2002-01-04T20:10:00.000,$500 AND UNDER,41.975827666,-87.697567585,THEFT,2002
3883,,08B,2002-01-05T11:25:00.000,SIMPLE,41.939615597,-87.674779087,BATTERY,2002
3884,,06,2002-01-04T20:30:00.000,$500 AND UNDER,41.973810875,-87.839894953,THEFT,2002
3885,,14,2002-01-05T19:00:00.000,TO PROPERTY,41.743956631,-87.605877732,CRIMINAL DAMAGE,2002
3886,,04A,2002-01-05T01:35:00.000,AGGRAVATED: HANDGUN,41.832329279,-87.616983146,ASSAULT,2002
3887,,14,2002-01-04T23:50:00.000,TO STATE SUP PROP,41.933585796,-87.679931214,CRIMINAL DAMAGE,2002
3888,,08B,2002-01-04T14:05:00.000,AGG PO HANDS NO/MIN INJURY,41.878229908,-87.626766976,BATTERY,2002
3889,,26,2002-01-03T23:00:00.000,TELEPHONE THREAT,41.761779227,-87.689282732,OTHER OFFENSE,2002
3890,,08B,2002-01-04T22:40:00.000,SIMPLE,41.786092397,-87.651026559,BATTERY,2002
3891,,06,2002-01-04T20:30:00.000,$500 AND UNDER,41.943597375,-87.650801747,THEFT,2002
3892,,14,2002-01-06T18:12:12.000,TO VEHICLE,41.898795794,-87.691849108,CRIMINAL DAMAGE,2002
3893,,08B,2002-01-06T02:35:00.000,SIMPLE,41.882825117,-87.763276263,BATTERY,2002
3894,,03,2002-01-03T22:57:45.000,ARMED:KNIFE/CUTTING INSTRUMENT,41.796917831,-87.69877051,ROBBERY,2002
3895,,05,2002-01-06T09:15:00.000,FORCIBLE ENTRY,41.818356114,-87.685975741,BURGLARY,2002
3896,,05,2002-01-07T03:45:00.000,UNLAWFUL ENTRY,41.807029746,-87.733354567,BURGLARY,2002
3897,,08B,2002-01-05T00:30:00.000,SIMPLE,41.768272124,-87.642040166,BATTERY,2002
3898,,26,2002-01-02T15:30:00.000,OTHER CRIME INVOLVING PROPERTY,41.879320432,-87.639089355,OTHER OFFENSE,2002
3899,,08B,2002-01-04T15:00:00.000,SIMPLE,41.861683877,-87.723827836,BATTERY,2002
3900,,26,2002-01-04T18:30:00.000,UNLAWFUL INTERFERE/VISITATION,41.955957011,-87.65029121,KIDNAPPING,2002
3901,,26,2002-01-05T12:30:00.000,TELEPHONE THREAT,41.927255239,-87.649825762,OTHER OFFENSE,2002
3902,,08B,2002-01-04T18:30:00.000,SIMPLE,41.879289336,-87.692763958,BATTERY,2002
3903,,08B,2002-01-06T21:30:00.000,SIMPLE,41.785914634,-87.693580623,BATTERY,2002
3904,,08B,2002-01-05T02:37:21.000,SIMPLE,41.91072397,-87.660972253,BATTERY,2002
3905,,06,2002-01-04T09:00:00.000,OVER $500,41.868593592,-87.627453187,THEFT,2002
3906,,06,2002-01-05T13:00:00.000,$500 AND UNDER,41.764646721,-87.722390196,THEFT,2002
3907,,06,2002-01-05T21:35:00.000,OVER $500,41.875697325,-87.625487699,THEFT,2002
3908,,07,2002-01-03T12:30:00.000,AUTOMOBILE,41.99605329,-87.79368717,MOTOR VEHICLE THEFT,2002
3909,,26,2002-01-05T18:00:00.000,TELEPHONE THREAT,41.726197583,-87.569001792,OTHER OFFENSE,2002
3910,,08B,2002-01-05T04:50:00.000,SIMPLE,41.71518607,-87.620457414,BATTERY,2002
3911,,14,2002-01-03T12:40:00.000,TO VEHICLE,41.968092221,-87.741807008,CRIMINAL DAMAGE,2002
3912,,05,2002-01-03T20:00:00.000,FORCIBLE ENTRY,41.828075694,-87.666673673,BURGLARY,2002
3913,,08A,2002-01-05T11:30:00.000,SIMPLE,41.770831387,-87.569901837,ASSAULT,2002
3914,,06,2002-01-04T16:00:00.000,OVER $500,41.781176797,-87.618880018,THEFT,2002
3915,,06,2002-01-04T14:30:00.000,OVER $500,41.884222787,-87.658150737,THEFT,2002
3916,,14,2002-01-05T15:00:00.000,TO VEHICLE,41.804093753,-87.73342964,CRIMINAL DAMAGE,2002
3917,,07,2002-01-02T05:00:00.000,"THEFT/RECOVERY: TRUCK,BUS,MHOME",41.776196383,-87.61192928,MOTOR VEHICLE THEFT,2002
3918,,08A,2002-01-05T15:20:00.000,SIMPLE,41.799416231,-87.600296069,ASSAULT,2002
3919,,07,2002-01-05T18:45:00.000,AUTOMOBILE,41.758329048,-87.619522001,MOTOR VEHICLE THEFT,2002
3920,,08B,2002-01-06T13:55:00.000,SIMPLE,42.009087258,-87.690171862,BATTERY,2002
3921,,06,2002-01-07T06:00:00.000,$500 AND UNDER,41.736547342,-87.611589095,THEFT,2002
3922,,14,2002-01-03T22:30:00.000,TO VEHICLE,41.940019257,-87.705189932,CRIMINAL DAMAGE,2002
3923,,06,2002-01-05T15:30:00.000,OVER $500,41.891199446,-87.624137626,THEFT,2002
3924,,07,2002-01-05T15:00:00.000,AUTOMOBILE,41.756499223,-87.583430742,MOTOR VEHICLE THEFT,2002
3925,,08B,2002-01-02T16:00:00.000,SIMPLE,41.843616989,-87.70623283,BATTERY,2002
3926,,04B,2002-01-06T04:30:27.000,AGGRAVATED: OTHER DANG WEAPON,41.899564734,-87.676413943,BATTERY,2002
3927,,06,2002-01-05T01:00:00.000,$500 AND UNDER,41.973810875,-87.839894953,THEFT,2002
3928,,26,2002-01-03T11:00:00.000,HARASSMENT BY TELEPHONE,41.763736434,-87.579314492,OTHER OFFENSE,2002
3929,,08B,2002-01-05T23:55:00.000,SIMPLE,41.970956162,-87.710990399,BATTERY,2002
3930,,26,2002-01-04T17:00:00.000,OTHER VEHICLE OFFENSE,41.788121926,-87.661994545,OTHER OFFENSE,2002
3931,,05,2002-01-05T15:00:00.000,FORCIBLE ENTRY,42.014222539,-87.684968408,BURGLARY,2002
3932,,26,2002-01-06T23:00:00.000,TELEPHONE THREAT,41.736880124,-87.664309135,OTHER OFFENSE,2002
3933,,08B,2002-01-04T23:00:00.000,SIMPLE,42.018501071,-87.681638667,BATTERY,2002
3934,,26,2002-01-04T22:50:00.000,OTHER VEHICLE OFFENSE,41.869710425,-87.642787741,OTHER OFFENSE,2002
3935,,14,2002-01-05T19:00:00.000,TO VEHICLE,41.940742238,-87.685658206,CRIMINAL DAMAGE,2002
3936,,06,2002-01-04T17:00:00.000,$500 AND UNDER,42.005945401,-87.704578619,THEFT,2002
3937,,26,2002-01-06T08:25:00.000,TELEPHONE THREAT,41.729342438,-87.642212246,OTHER OFFENSE,2002
3938,,08A,2002-01-04T21:30:00.000,SIMPLE,41.826142757,-87.606349642,ASSAULT,2002
3939,,06,2002-01-03T15:00:00.000,OVER $500,41.791624173,-87.64630343,THEFT,2002
3940,,26,2002-01-05T09:00:00.000,HARASSMENT BY TELEPHONE,41.987229578,-87.715109723,OTHER OFFENSE,2002
3941,,06,2002-01-05T21:00:00.000,OVER $500,41.928215106,-87.720188899,THEFT,2002
3942,,05,2002-01-06T09:00:00.000,FORCIBLE ENTRY,41.925322859,-87.740070931,BURGLARY,2002
3943,,14,2002-01-06T09:00:00.000,TO VEHICLE,41.946662935,-87.649464102,CRIMINAL DAMAGE,2002
3944,,04B,2002-01-05T10:40:00.000,AGGRAVATED: OTHER DANG WEAPON,42.019383301,-87.67275327,BATTERY,2002
3945,,14,2002-01-05T15:00:00.000,TO VEHICLE,41.832265368,-87.671275603,CRIMINAL DAMAGE,2002
3946,,14,2002-01-05T09:30:00.000,TO PROPERTY,41.892120995,-87.685837448,CRIMINAL DAMAGE,2002
3947,,03,2002-01-04T19:00:00.000,STRONGARM - NO WEAPON,42.0079216,-87.665295911,ROBBERY,2002
3948,,08B,2002-01-01T20:00:00.000,SIMPLE,41.800452297,-87.593249933,BATTERY,2002
3949,,07,2002-01-05T21:00:00.000,AUTOMOBILE,41.853803931,-87.691865754,MOTOR VEHICLE THEFT,2002
3950,,08B,2002-01-04T23:09:35.000,SIMPLE,41.784302491,-87.660692408,BATTERY,2002
3951,,07,2002-01-06T17:00:00.000,AUTOMOBILE,41.756622857,-87.664811484,MOTOR VEHICLE THEFT,2002
3952,,06,2002-01-04T15:00:00.000,$500 AND UNDER,41.848731797,-87.734418497,THEFT,2002
3953,,08B,2002-01-05T09:45:00.000,SIMPLE,41.98162107,-87.763491901,BATTERY,2002
3954,,04A,2002-01-04T22:30:00.000,AGGRAVATED: OTHER DANG WEAPON,41.907452282,-87.689606015,ASSAULT,2002
3955,,26,2002-01-06T15:28:00.000,TELEPHONE THREAT,42.020820517,-87.670721657,OTHER OFFENSE,2002
3956,,05,2002-01-02T15:00:00.000,FORCIBLE ENTRY,41.751030831,-87.572313344,BURGLARY,2002
3957,,08B,2002-01-05T21:15:00.000,SIMPLE,41.888178197,-87.623274942,BATTERY,2002
3958,,06,2002-01-04T11:30:00.000,OVER $500,41.790912772,-87.693721611,THEFT,2002
3959,,08A,2002-01-04T16:00:00.000,SIMPLE,41.69826276,-87.710836327,ASSAULT,2002
3960,,14,2002-01-05T08:00:00.000,TO PROPERTY,41.780649118,-87.658230098,CRIMINAL DAMAGE,2002
3961,,08B,2002-01-03T18:18:02.000,SIMPLE,41.65319245,-87.594952736,BATTERY,2002
3962,,03,2002-01-04T13:00:00.000,ARMED: HANDGUN,41.756652492,-87.566324236,ROBBERY,2002
3963,,06,2002-01-05T18:10:00.000,$500 AND UNDER,41.751427982,-87.591497227,THEFT,2002
3964,,04A,2002-01-06T02:50:00.000,AGGRAVATED: HANDGUN,41.884606524,-87.765015813,ASSAULT,2002
3965,,08B,2002-01-04T19:37:05.000,SIMPLE,41.799879383,-87.589101248,BATTERY,2002
3966,,05,2002-01-05T14:55:00.000,FORCIBLE ENTRY,42.013963439,-87.662796672,BURGLARY,2002
3967,,14,2002-01-05T00:28:40.000,TO VEHICLE,41.872516454,-87.662470654,CRIMINAL DAMAGE,2002
3968,,08B,2002-01-04T03:37:00.000,SIMPLE,41.767838617,-87.590182832,BATTERY,2002
3969,,07,2002-01-02T08:00:00.000,AUTOMOBILE,41.935270153,-87.659413454,MOTOR VEHICLE THEFT,2002
3970,,26,2002-01-07T01:43:32.000,TO LAND,41.812206528,-87.750620237,CRIMINAL TRESPASS,2002
3971,,08B,2002-01-05T12:14:31.000,SIMPLE,41.866900325,-87.662701926,BATTERY,2002
3972,,05,2002-01-06T18:40:00.000,FORCIBLE ENTRY,41.94949394,-87.770031134,BURGLARY,2002
3973,,05,2002-01-06T02:00:00.000,FORCIBLE ENTRY,41.907837568,-87.743987359,BURGLARY,2002
3974,,06,2002-01-06T22:30:00.000,OVER $500,42.01702392,-87.671430823,THEFT,2002
3975,,06,2002-01-05T14:40:00.000,$500 AND UNDER,41.912321579,-87.676701981,THEFT,2002
3976,,14,2002-01-06T20:35:00.000,TO PROPERTY,41.99499644,-87.687345051,CRIMINAL DAMAGE,2002
3977,,08B,2002-01-03T04:00:00.000,SIMPLE,41.770098585,-87.628288445,BATTERY,2002
3979,,03,2002-01-03T10:07:45.000,STRONGARM - NO WEAPON,41.746130978,-87.663329971,ROBBERY,2002
3980,,06,2002-01-04T16:35:51.000,OVER $500,41.729418219,-87.662877204,THEFT,2002
3981,,07,2002-01-02T01:30:00.000,AUTOMOBILE,41.962927206,-87.64751429,MOTOR VEHICLE THEFT,2002
3982,,14,2002-01-05T02:00:00.000,TO VEHICLE,41.799404889,-87.601099375,CRIMINAL DAMAGE,2002
3983,,14,2002-01-06T00:20:00.000,TO PROPERTY,41.773635903,-87.692459877,CRIMINAL DAMAGE,2002
3984,,08B,2002-01-05T23:00:00.000,SIMPLE,41.671164237,-87.656308065,BATTERY,2002
3985,,03,2002-01-06T21:50:00.000,STRONGARM - NO WEAPON,41.940704456,-87.655346193,ROBBERY,2002
3986,,08B,2002-01-04T17:30:00.000,SIMPLE,41.885589314,-87.774030221,BATTERY,2002
3987,,03,2002-01-05T17:55:00.000,STRONGARM - NO WEAPON,41.9203106,-87.69136176,ROBBERY,2002
3988,,08A,2002-01-06T16:30:00.000,SIMPLE,41.743481869,-87.685189385,ASSAULT,2002
3989,,14,2002-01-05T01:00:00.000,TO VEHICLE,41.785848109,-87.607582382,CRIMINAL DAMAGE,2002
3990,,26,2002-01-05T20:20:00.000,TELEPHONE THREAT,41.820921514,-87.628541987,OTHER OFFENSE,2002
3991,,08B,2002-01-06T11:30:00.000,SIMPLE,41.780315443,-87.693430962,BATTERY,2002
3992,,08B,2002-01-06T02:15:00.000,SIMPLE,41.836600771,-87.61677038,BATTERY,2002
3993,,08B,2002-01-05T04:30:00.000,SIMPLE,41.883250597,-87.764961729,BATTERY,2002
3994,,05,2002-01-06T09:25:00.000,FORCIBLE ENTRY,41.723820722,-87.677298719,BURGLARY,2002
3995,,06,2002-01-04T18:00:00.000,$500 AND UNDER,41.802138683,-87.684253839,THEFT,2002
3996,,08B,2002-01-06T14:00:00.000,SIMPLE,41.874957602,-87.746437529,BATTERY,2002
3997,,06,2002-01-06T07:00:00.000,OVER $500,41.766954313,-87.713611102,THEFT,2002
3998,,04B,2002-01-05T19:00:00.000,AGGRAVATED: OTHER DANG WEAPON,41.743983642,-87.546669424,BATTERY,2002
3999,,26,2002-01-07T00:15:00.000,HARASSMENT BY TELEPHONE,41.993717892,-87.655501171,OTHER OFFENSE,2002
4000,,05,2002-01-06T05:00:00.000,FORCIBLE ENTRY,41.860168642,-87.707928641,BURGLARY,2002
4001,,14,2002-01-05T04:30:00.000,TO VEHICLE,41.764548462,-87.643011174,CRIMINAL DAMAGE,2002
4002,,06,2002-01-03T21:00:00.000,$500 AND UNDER,42.007828724,-87.670576862,THEFT,2002
4003,,08A,2002-01-06T17:00:00.000,SIMPLE,42.005440048,-87.666572832,ASSAULT,2002
4004,,07,2002-01-04T10:00:00.000,AUTOMOBILE,41.783119804,-87.663528013,MOTOR VEHICLE THEFT,2002
4006,,06,2002-01-04T01:40:00.000,$500 AND UNDER,41.783425593,-87.622173294,THEFT,2002
4007,,06,2002-01-05T19:00:00.000,OVER $500,41.958822187,-87.753624821,THEFT,2002
4008,,03,2002-01-07T01:00:00.000,STRONGARM - NO WEAPON,41.787715253,-87.683863996,ROBBERY,2002
4009,,08A,2002-01-04T21:05:00.000,SIMPLE,41.794534621,-87.582521795,ASSAULT,2002
4010,,08A,2002-01-04T17:01:37.000,SIMPLE,41.953540094,-87.737114591,ASSAULT,2002
4011,,07,2002-01-02T07:00:00.000,AUTOMOBILE,41.801320245,-87.619386147,MOTOR VEHICLE THEFT,2002
4012,,26,2002-01-05T07:00:00.000,HARASSMENT BY TELEPHONE,41.783840361,-87.59142438,OTHER OFFENSE,2002
4013,,06,2002-01-06T13:00:00.000,OVER $500,41.899702447,-87.627029867,THEFT,2002
4014,,26,2002-01-04T20:30:00.000,TELEPHONE THREAT,41.947911663,-87.750466757,OTHER OFFENSE,2002
4015,,07,2002-01-06T01:00:00.000,AUTOMOBILE,41.824933076,-87.623104662,MOTOR VEHICLE THEFT,2002
4016,,14,2002-01-05T13:30:00.000,TO VEHICLE,41.900461878,-87.700813552,CRIMINAL DAMAGE,2002
4017,,03,2002-01-04T20:25:00.000,VEHICULAR HIJACKING,41.950792134,-87.723858269,ROBBERY,2002
4018,,26,2002-01-04T15:36:56.000,TO VEHICLE,41.947705386,-87.68828589,CRIMINAL TRESPASS,2002
4019,,14,2002-01-06T00:10:00.000,TO PROPERTY,41.784219062,-87.655835018,CRIMINAL DAMAGE,2002
4020,,05,2002-01-05T14:30:00.000,FORCIBLE ENTRY,41.784856531,-87.615740851,BURGLARY,2002
4021,,05,2002-01-04T06:13:04.000,FORCIBLE ENTRY,41.739817594,-87.604913162,BURGLARY,2002
4022,,05,2002-01-04T04:05:00.000,ATTEMPT FORCIBLE ENTRY,41.97911915,-87.657892105,BURGLARY,2002
4023,,08B,2002-01-05T19:30:00.000,SIMPLE,41.859852154,-87.72254939,BATTERY,2002
4024,,08B,2002-01-05T11:30:00.000,SIMPLE,41.964759616,-87.654782347,BATTERY,2002
4025,,14,2002-01-05T23:00:00.000,TO PROPERTY,41.768104798,-87.645711322,CRIMINAL DAMAGE,2002
4026,,15,2002-01-06T00:06:19.000,UNLAWFUL POSS OF HANDGUN,42.008322158,-87.665751652,WEAPONS VIOLATION,2002
4027,,08B,2002-01-03T20:40:00.000,SIMPLE,41.700433905,-87.623330137,BATTERY,2002
4028,,26,2002-01-05T22:10:00.000,TO LAND,41.776630833,-87.687231413,CRIMINAL TRESPASS,2002
4029,,08B,2002-01-05T03:15:00.000,SIMPLE,41.766167193,-87.627587377,BATTERY,2002
4030,,04A,2002-01-04T21:06:36.000,AGGRAVATED: OTHER DANG WEAPON,41.801462544,-87.65416803,ASSAULT,2002
4031,,05,2002-01-05T19:45:00.000,UNLAWFUL ENTRY,41.960312361,-87.779771036,BURGLARY,2002
4032,,11,2002-01-06T06:30:00.000,THEFT OF LABOR/SERVICES,41.929687914,-87.678776641,DECEPTIVE PRACTICE,2002
4033,,14,2002-01-06T02:00:00.000,TO VEHICLE,41.780019842,-87.699512754,CRIMINAL DAMAGE,2002
4034,,05,2002-01-04T16:00:00.000,FORCIBLE ENTRY,41.829851779,-87.694783471,BURGLARY,2002
4035,,11,2002-01-04T18:00:00.000,THEFT OF LABOR/SERVICES,41.798933018,-87.675509972,DECEPTIVE PRACTICE,2002
4036,,08B,2002-01-05T15:50:00.000,SIMPLE,41.765688866,-87.582436674,BATTERY,2002
4037,,26,2002-01-06T19:15:00.000,TO LAND,41.75158177,-87.578034836,CRIMINAL TRESPASS,2002
4038,,14,2002-01-05T13:00:00.000,TO VEHICLE,41.863754707,-87.695826599,CRIMINAL DAMAGE,2002
4039,,07,2002-01-03T20:00:00.000,AUTOMOBILE,41.693292573,-87.621017758,MOTOR VEHICLE THEFT,2002
4040,,08B,2002-01-05T22:15:00.000,SIMPLE,41.76393674,-87.668650277,BATTERY,2002
4041,,06,2002-01-03T21:30:00.000,$500 AND UNDER,41.963382081,-87.718105325,THEFT,2002
4042,,08A,2002-01-05T21:30:00.000,SIMPLE,41.96598084,-87.65479145,ASSAULT,2002
4043,,06,2002-01-04T12:30:00.000,$500 AND UNDER,41.966354245,-87.658082115,THEFT,2002
4044,,04B,2002-01-05T21:39:39.000,AGGRAVATED: OTHER DANG WEAPON,41.896685489,-87.764218201,BATTERY,2002
4045,,14,2002-01-05T19:00:00.000,TO VEHICLE,41.812105357,-87.643201402,CRIMINAL DAMAGE,2002
4046,,06,2002-01-05T12:55:00.000,$500 AND UNDER,41.882091837,-87.62555667,THEFT,2002
4047,,03,2002-01-02T22:00:00.000,STRONGARM - NO WEAPON,41.945450564,-87.650943718,ROBBERY,2002
4048,,26,2002-01-05T20:30:00.000,TO STATE SUP LAND,41.93149669,-87.678835324,CRIMINAL TRESPASS,2002
4049,,06,2002-01-04T16:35:00.000,$500 AND UNDER,41.930964354,-87.787521889,THEFT,2002
4050,,08B,2002-01-03T19:30:00.000,SIMPLE,41.763000647,-87.580521692,BATTERY,2002
4051,,04B,2002-01-05T04:47:47.000,AGGRAVATED: HANDGUN,41.910735072,-87.699099321,BATTERY,2002
4052,,06,2002-01-03T13:17:42.000,$500 AND UNDER,41.923976215,-87.766294416,THEFT,2002
4053,,14,2002-01-05T18:00:00.000,TO PROPERTY,41.762694638,-87.561289359,CRIMINAL DAMAGE,2002
4054,,04B,2002-01-06T00:45:00.000,AGGRAVATED: OTHER DANG WEAPON,41.885393253,-87.663547848,BATTERY,2002
4055,,08B,2002-01-06T14:55:00.000,SIMPLE,41.771272343,-87.679667495,BATTERY,2002
4056,,06,2002-01-05T01:50:00.000,$500 AND UNDER,41.945993724,-87.655543789,THEFT,2002
4058,,08B,2002-01-04T17:15:00.000,SIMPLE,41.899047116,-87.766757441,BATTERY,2002
4059,,05,2002-01-04T12:22:34.000,UNLAWFUL ENTRY,41.806752043,-87.667984156,BURGLARY,2002
4060,,06,2002-01-05T07:00:00.000,$500 AND UNDER,41.859492718,-87.656472706,THEFT,2002
4061,,07,2002-01-05T10:00:00.000,AUTOMOBILE,41.773503267,-87.665321767,MOTOR VEHICLE THEFT,2002
4062,,06,2002-01-04T17:25:00.000,$500 AND UNDER,42.019399237,-87.675049485,THEFT,2002
4063,,04B,2002-01-05T17:50:16.000,AGGRAVATED: OTHER DANG WEAPON,41.677107656,-87.623868438,BATTERY,2002
4064,,08B,2002-01-01T12:40:00.000,SIMPLE,41.700871863,-87.636595941,BATTERY,2002
4065,,06,2002-01-04T22:00:00.000,OVER $500,41.734483953,-87.568372308,THEFT,2002
4066,,08A,2002-01-06T00:30:00.000,SIMPLE,41.955233491,-87.748359641,ASSAULT,2002
4067,,08B,2002-01-04T13:00:00.000,SIMPLE,41.762970598,-87.632152842,BATTERY,2002
4068,,26,2002-01-06T19:03:00.000,INTIMIDATION,41.743226248,-87.652843687,INTIMIDATION,2002
4069,,05,2002-01-05T16:30:00.000,FORCIBLE ENTRY,41.733491533,-87.656917927,BURGLARY,2002
4070,,26,2002-01-03T19:02:46.000,TO LAND,41.965248141,-87.668393006,CRIMINAL TRESPASS,2002
4071,,08B,2002-01-05T01:40:00.000,SIMPLE,41.859967134,-87.718895708,BATTERY,2002
4072,,14,2002-01-06T23:27:09.000,TO VEHICLE,41.772430424,-87.740895361,CRIMINAL DAMAGE,2002
4073,,26,2002-01-04T01:44:32.000,OTHER VEHICLE OFFENSE,41.781626794,-87.641284443,OTHER OFFENSE,2002
4074,,05,2002-01-05T03:30:00.000,FORCIBLE ENTRY,42.007389009,-87.661496981,BURGLARY,2002
4075,,06,2002-01-06T18:00:00.000,$500 AND UNDER,41.854911949,-87.733380777,THEFT,2002
4076,,06,2002-01-04T16:00:00.000,$500 AND UNDER,41.820550878,-87.69172815,THEFT,2002
4077,,06,2002-01-03T17:00:00.000,$500 AND UNDER,41.832329279,-87.616983146,THEFT,2002
4078,,06,2002-01-04T13:25:00.000,$500 AND UNDER,41.881612797,-87.626197242,THEFT,2002
4079,,14,2002-01-05T21:00:00.000,TO VEHICLE,41.953924324,-87.707222449,CRIMINAL DAMAGE,2002
4080,,14,2002-01-06T10:00:00.000,TO VEHICLE,41.733943853,-87.580502046,CRIMINAL DAMAGE,2002
4081,,08B,2002-01-06T14:40:00.000,SIMPLE,41.751813767,-87.560104112,BATTERY,2002
4082,,14,2002-01-04T13:30:00.000,TO VEHICLE,41.876392301,-87.628722295,CRIMINAL DAMAGE,2002
4083,,14,2002-01-04T18:00:00.000,TO PROPERTY,41.748197813,-87.629425947,CRIMINAL DAMAGE,2002
4084,,15,2002-01-03T22:01:47.000,UNLAWFUL POSS OF HANDGUN,41.854472169,-87.646545221,WEAPONS VIOLATION,2002
4085,,14,2002-01-06T04:47:08.000,TO PROPERTY,41.901190422,-87.688225306,CRIMINAL DAMAGE,2002
4086,,26,2002-01-05T09:00:00.000,HARASSMENT BY TELEPHONE,41.868158526,-87.711210111,OTHER OFFENSE,2002
4087,,11,2002-01-04T11:08:29.000,FRAUD OR CONFIDENCE GAME,41.721004027,-87.593539572,DECEPTIVE PRACTICE,2002
4088,,03,2002-01-03T22:00:00.000,STRONGARM - NO WEAPON,41.782249948,-87.673979263,ROBBERY,2002
4089,,14,2002-01-06T16:44:24.000,TO PROPERTY,41.730067105,-87.551872918,CRIMINAL DAMAGE,2002
4090,,08A,2002-01-05T00:15:00.000,SIMPLE,42.004078066,-87.663595854,ASSAULT,2002
4091,,26,2002-01-03T16:15:00.000,OTHER VEHICLE OFFENSE,41.93962856,-87.673691004,OTHER OFFENSE,2002
4092,,06,2002-01-04T16:00:00.000,$500 AND UNDER,41.786511741,-87.644957321,THEFT,2002
4093,,06,2002-01-04T13:44:57.000,OVER $500,41.894860447,-87.764194002,THEFT,2002
4094,,06,2002-01-03T16:00:00.000,OVER $500,41.758750605,-87.587810049,THEFT,2002
4095,,02,2002-01-05T12:09:31.000,NON-AGGRAVATED,41.919395261,-87.776781152,CRIM SEXUAL ASSAULT,2002
4096,,05,2002-01-04T17:06:12.000,FORCIBLE ENTRY,41.752047079,-87.623021837,BURGLARY,2002
4097,,08B,2002-01-04T19:20:00.000,SIMPLE,41.770091689,-87.649392569,BATTERY,2002
4098,,08B,2002-01-05T11:59:55.000,SIMPLE,41.899209527,-87.705134561,BATTERY,2002
4099,,14,2002-01-04T17:36:00.000,TO PROPERTY,41.758432859,-87.624765668,CRIMINAL DAMAGE,2002
4100,,05,2002-01-05T03:09:00.000,FORCIBLE ENTRY,41.779582168,-87.65646311,BURGLARY,2002
4101,,26,2002-01-05T16:54:49.000,BOMB THREAT,41.748644944,-87.741315654,PUBLIC PEACE VIOLATION,2002
4102,,08B,2002-01-05T01:45:00.000,SIMPLE,41.812447674,-87.604431982,BATTERY,2002
4103,,14,2002-01-05T19:00:00.000,TO VEHICLE,41.938373646,-87.683171853,CRIMINAL DAMAGE,2002
4104,,06,2002-01-06T17:00:00.000,OVER $500,41.953436358,-87.746273229,THEFT,2002
